Entity ID,Entity,Payoff,Product IDs,Internal Product ID,Product Name,Underlying(s),Product Creator,Product Create Time,Product Modify Time,Traded,KID Creator,KID Lang,KID Publish Time,Notional CCY,Notional Amount,FX Rate,Notional (EUR),Moderate Price (%),Moderate Return,RIY @RHP (%),KID Date,SRI
73,CA-CIB,FX OTC - Cross Currency Swap,Trade Local ID-ccs_no_costs,95179,name," US0003M Index, HKDUSD Curncy, HIHD03M Index",Pinchas Leybov,7/11/2018,7/11/2018,,NULL,NULL,NULL,HKD,NULL,9.1635,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-irs_no_costs,95184,name, US0003M Index,Pinchas Leybov,7/11/2018,7/11/2018,,NULL,NULL,NULL,USD,NULL,1.1734,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-irs_with_costs_new_ongoing,95185,name, US0003M Index,Pinchas Leybov,7/11/2018,7/11/2018,,NULL,NULL,NULL,USD,NULL,1.1734,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-irs_with_costs_new,95186,name, US0003M Index,Pinchas Leybov,7/11/2018,7/12/2018,,NULL,NULL,NULL,USD,NULL,1.1734,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-irs_with_costs_old,95187,name, US0003M Index,Pinchas Leybov,7/11/2018,7/11/2018,,NULL,NULL,NULL,USD,NULL,1.1734,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,FX OTC - FX Swap,Trade Local ID-fx_swap_with_costs_new_ongoing_date_fix,95190,name, EURUSD Curncy,Pinchas Leybov,7/11/2018,7/11/2018,,NULL,NULL,NULL,EUR,200000,1,200000,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,FX OTC - FX Swap,Trade Local ID-swapcheck_old,95205,name, USDEUR Curncy,API (STP),7/12/2018,7/12/2018,,NULL,NULL,NULL,USD,10000000,1.1684,8558712.77,-4.77,-2.04,0.27,7/12/2018,7
73,CA-CIB,FX OTC - FX Swap,Trade Local ID-swap_check_CC,95206,name, GBPUSD Curncy,API (STP),7/12/2018,7/12/2018,,NULL,NULL,NULL,GBP,1000000,0.89021,1123330.45,0.26,2.78,269.99,7/12/2018,7
73,CA-CIB,FX OTC - FX Swap,Trade Local ID-swap_check_CC,95208,name, GBPUSD Curncy,API (STP),7/12/2018,7/12/2018,,NULL,NULL,NULL,GBP,1000000,0.89021,1123330.45,0.22,2.35,268.91,7/12/2018,7
73,CA-CIB,FX OTC - Vanilla Option,Trade Local ID-Fx_API test_CC,95211,name, USDJPY Curncy,API (STP),7/12/2018,7/12/2018,,NULL,NULL,NULL,USD,10000000,1.1569,8643789.437,0,0,35.81,7/12/2018,7
73,CA-CIB,FX OTC - Vanilla Option,Trade Local ID-Fx_API_test_old,95212,name, USDJPY Curncy,API (STP),7/12/2018,7/12/2018,,NULL,NULL,NULL,USD,10000000,1.1569,8643789.437,0,0,1.75,7/12/2018,7
73,CA-CIB,FX OTC - Vanilla Option,Trade Local ID-Fx_API_test_CC,95213,name, USDJPY Curncy,API (STP),7/12/2018,7/12/2018,,NULL,NULL,NULL,USD,10000000,1.1569,8643789.437,0,0,35.81,7/12/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_8959973,95273,name, EUR003M Index,API (STP),7/19/2018,7/19/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-1279.04,NULL,NULL,7/19/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_0,95294,name, EUR003M Index,API (STP),7/20/2018,7/20/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-1.11,-0.37,0.04,7/20/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_8978967,95297,name, EUR006M Index,API (STP),7/20/2018,7/20/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-1.12,-0.37,0.02,7/20/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_8991386,95318,name, EUR006M Index,API (STP),7/23/2018,7/23/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-35.08,-2.32,0.11,7/23/2018,7
73,CA-CIB,FX OTC - Vanilla Option,Trade Local ID-KG_0c085640-c2e5-4238-bfd0-a8178c0e8d7c,95356,name, EURUSD Curncy,API (STP),7/25/2018,9/20/2018,,NULL,NULL,NULL,EUR,10000000,1,10000000,-0.15,-0.15,0.8,9/20/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_9015525,95359,name, EUR006M Index,API (STP),7/26/2018,7/26/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-4.03,-0.84,0.05,9/3/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_9020259,95360,name, EUR006M Index,API (STP),7/26/2018,7/26/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-4.08,-0.83,0.05,7/26/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_9030420,95369,name, EUR003M Index,API (STP),7/26/2018,7/26/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-50.59,-3.48,0.04,7/26/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_9032291 TEST,95375,name, EUR003M Index,API (STP),7/26/2018,7/26/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-13.49,-0.72,0.1,7/27/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_9032291,95376,name, EUR003M Index,API (STP),7/26/2018,7/26/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-13.49,-0.72,0.04,7/26/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_9052168,95393,name, EUR006M Index,API (STP),7/30/2018,7/30/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-23.97,-4.13,0.16,9/3/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_9052167,95394,name, EUR006M Index,API (STP),7/30/2018,7/30/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-24.16,-4.17,0.16,7/30/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_9124664,95466,name, US0003M Index,API (STP),8/7/2018,8/7/2018,,NULL,NULL,NULL,USD,NULL,1.1554,NULL,91.38,8.45,0.07,8/7/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_9299269,95695,name, US0006M Index,API (STP),8/30/2018,8/30/2018,,NULL,NULL,NULL,USD,NULL,1.1747,NULL,11.37,1.98,0.02,8/30/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_8684927,95842,name, EUR003M Index,anonymous ,9/12/2018,9/12/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,4.39,0.9,0.04,9/12/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_6085688,95843,name, US0003M Index,anonymous ,9/12/2018,9/12/2018,,NULL,NULL,NULL,USD,NULL,1.1734,NULL,-1824882.56,NULL,NULL,9/12/2018,7
73,CA-CIB,IRD - Interest Rate Swap,Trade Local ID-SWAP_8684927,95844,name, EUR003M Index,anonymous ,9/12/2018,9/12/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,3.82,0.78,0,9/12/2018,7
73,CA-CIB,FX OTC - Cross Currency Swap,Trade Local ID-SWAP_9437150,95857,name," US0003M Index, EURUSD Curncy",anonymous ,9/13/2018,9/13/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-59.07,-16.36,0,9/13/2018,7
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-FR9347FS4461,95204,Natixis WM - EUR 10y Climber Reload Autocall SX5E 5.00% p.a., SX5E Index,Gaspard Vienne,7/12/2018,8/27/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,114.85,1.39,0.36,7/12/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-e4e23e58-5a4a-46d2-9204-868dadfdfd96,95545,Nordics - 5Y Green Note - SEK - AC WO 2 Indices - 18OCT18," SX5E Index, OMX Index",API (STP),8/14/2018,8/28/2018,,NULL,NULL,NULL,SEK,NULL,10.3372,NULL,113.06,2.48,1.22,8/27/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-SE0011614346,95547,Nordics - 5Y Green Note - SEK - AC WO 4 Swedish Stocks," NDA SS Equity, SWEDA SS Equity, SHBA SS Equity, SEBA SS Equity",API (STP),8/14/2018,9/3/2018,Traded,NULL,NULL,NULL,SEK,NULL,10.3372,NULL,115.15,2.86,1.28,9/4/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-FR9347FS3489,91405,NWM France - EUR 5y Classic Autocall Note SX5E, SX5E Index,NULL,1/22/2018,4/23/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,105.28,NULL,0.55,1/22/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-FR9347FS4727,95757,NWM Lux - EUR 10y Athena Step Down SX5E, SX5E Index,Gaspard Vienne,9/6/2018,9/18/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,115.63,1.46,0.31,9/6/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-FR9347FS3323,90880,OCTILLUS 15, SX5E Index,NULL,1/2/2018,3/27/2018,Traded,anthonyc,fr   ,43:18.0,EUR,NULL,1,NULL,116.11,1.57,0,9/25/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-FR9347FS3323,90880,OCTILLUS 15, SX5E Index,NULL,1/2/2018,3/27/2018,Traded,anthonyc,fr   ,41:43.4,EUR,NULL,1,NULL,116.11,1.57,0,9/25/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-FR9347FS3323-RegEx,92708,OCTILLUS 15 - RegX, SX5E Index,NULL,3/14/2018,3/18/2018,Traded,imenet,en   ,17:04.4,EUR,NULL,1,NULL,117.58,1.6,0.64,3/18/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-FR9347FS3323-RegEx,92708,OCTILLUS 15 - RegX, SX5E Index,NULL,3/14/2018,3/18/2018,Traded,erane,en   ,25:04.2,EUR,NULL,1,NULL,117.58,1.6,0.64,3/18/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-FR9347FS3703,92823,Octillus 16 - 10y Sweet Autocall Note, SX5E Index,NULL,3/22/2018,4/11/2018,Traded,gaspardv,fr   ,48:11.9,EUR,NULL,1,NULL,117.23,1.57,0.68,4/12/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-FR9347FS3703,92823,Octillus 16 - 10y Sweet Autocall Note, SX5E Index,NULL,3/22/2018,4/11/2018,Traded,gaspardv,en   ,17:39.4,EUR,NULL,1,NULL,117.23,1.57,0.68,4/12/2018,5
73,CA-CIB,IRD - Swaption,Internal Code-g1XlJeYE,95137,OTC IRD - Swaption, EUR003M Index,Guy GSCHWENDTNER,7/9/2018,8/20/2018,,NULL,NULL,NULL,EUR,1000,1,1000,0,0,0,9/4/2018,7
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-e7bce360-a381-4110-86bc-c5f49df6d26b,95028,OUTPERFORMANCE_CERTIFICATE," GOOG UQ Equity, GOOGL UQ Equity, NFLX UQ Equity",API (STP),6/27/2018,6/27/2018,,NULL,NULL,NULL,USD,NULL,1.2345,NULL,125,13.65,0,7/24/2018,5
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-354bf822-8379-4078-8765-95468217dd3e,95081,OUTPERFORMANCE_CERTIFICATE," PM UN Equity, RIG UN Equity",API (STP),7/4/2018,7/4/2018,,NULL,NULL,NULL,USD,NULL,1.1639,NULL,75.84,-24.16,14.76,7/16/2018,6
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-1b6c31c4-476f-48b3-97a1-8fdafa18d77f,95082,OUTPERFORMANCE_CERTIFICATE, SX5E Index,API (STP),7/4/2018,7/4/2018,,NULL,NULL,NULL,USD,NULL,1.1661,NULL,136.75,6.46,6.17,7/16/2018,5
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-457f6667-a1b3-4747-aa45-d210be25fb4d,95083,OUTPERFORMANCE_CERTIFICATE, SX5E Index,API (STP),7/4/2018,7/4/2018,,NULL,NULL,NULL,USD,NULL,1.1661,NULL,129.72,5.39,0,8/6/2018,4
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-fdbb0c6e-28c1-42d3-877f-bab14baa84fc,95087,OUTPERFORMANCE_CERTIFICATE," AMZN UQ Equity, BABA UN Equity, 700 HK Equity",API (STP),7/4/2018,7/4/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,343.45,50.88,1.01,7/16/2018,6
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-e83b9835-257c-4f48-acc1-b26021dce093,95088,OUTPERFORMANCE_CERTIFICATE," AMZN UQ Equity, BABA UN Equity, 700 HK Equity",API (STP),7/4/2018,7/4/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,148.82,48.82,3.04,7/16/2018,6
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-1e30b109-c519-4b71-be70-158030f73ec8,95581,OUTPERFORMANCE_CERTIFICATE, SX5E Index,API (STP),8/17/2018,8/17/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,104.22,4.22,2.53,8/17/2018,4
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-68087f2f-ebba-4621-ba3c-8d455da38234,95588,OUTPERFORMANCE_CERTIFICATE, SPX Index,API (STP),8/20/2018,8/20/2018,,NULL,NULL,NULL,USD,NULL,1.1582,NULL,114.16,14.16,0.62,8/20/2018,4
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-b03a0589-b77f-480d-855b-997f2a60d929,95589,OUTPERFORMANCE_CERTIFICATE, SPX Index,API (STP),8/20/2018,8/20/2018,,NULL,NULL,NULL,USD,NULL,1.1582,NULL,114.16,14.16,0.55,8/20/2018,4
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-518d0669-a002-49fb-8683-8459bcd1bc36,95674,OUTPERFORMANCE_CERTIFICATE," BABA UN Equity, BIDU UQ Equity, 700 HK Equity",API (STP),8/29/2018,8/29/2018,,NULL,NULL,NULL,CHF,NULL,1.12847,NULL,96.75,-3.25,9.78,8/29/2018,6
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-10f58d57-d66f-4a70-81cc-e417eb55e3de,95675,OUTPERFORMANCE_CERTIFICATE," BABA UN Equity, BIDU UQ Equity, 700 HK Equity",API (STP),8/29/2018,8/29/2018,,NULL,NULL,NULL,CHF,NULL,1.12847,NULL,95.8,-4.2,9.68,8/29/2018,6
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-6095b94d-7b0a-4ff9-b860-ce4a6930d788,95678,OUTPERFORMANCE_CERTIFICATE, SX5E Index,API (STP),8/29/2018,8/29/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,106.04,6.04,2.62,8/29/2018,4
73,CA-CIB,EMTN - Outperformance Note,Trade Local ID-37c33398-ddd6-443d-93c1-bd01b5d13526,95791,OUTPERFORMANCE_CERTIFICATE, RI FP Equity,anonymous ,9/7/2018,9/7/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,119.62,9.37,0.94,9/7/2018,4
73,CA-CIB,IRD - IR Cap,Internal Code-7098474,91354,PD3 IRD - IR Cap, EUR003M Index,NULL,1/19/2018,5/4/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,-0.29,NULL,0,3/2/2018,7
73,CA-CIB,EMTN - CLN on Single,ISIN Code-XS1566945504,92628,Pemex Fixed Rate Credit Linked Note, PEMA5YUSAC=R,NULL,3/8/2018,3/9/2018,Traded,NULL,NULL,NULL,USD,NULL,1.2242,NULL,131.82,NULL,0,3/13/2018,3
73,CA-CIB,EMTN - Autocall Basic,Internal Code-XS1810539848,95283,Phénix 218, SX5E Index,Tyrou Vincent,7/19/2018,8/27/2018,Traded,NULL,NULL,NULL,EUR,1000000,1,1000000,110.33,1.25,0.4,7/24/2018,4
73,CA-CIB,EMTN - Autocall Basic,Internal Code-XS1803949665,95199,Phénix 219, SX5E Index,Gaspard Vienne,7/12/2018,8/27/2018,Traded,NULL,NULL,NULL,EUR,1000000,1,1000000,110.66,1.27,0.06,7/12/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1810540424,95317,Phénix 221, SX5E Index,Tyrou Vincent,7/23/2018,9/13/2018,Traded,NULL,NULL,NULL,USD,1000000,1.1568,864453.6653,120.43,3.84,0,9/25/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1803948857,94954,Phénix Double Coupon 13, SX5E Index,NULL,6/20/2018,7/9/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,113.17,1.56,0.3,7/5/2018,4
73,CA-CIB,EMTN - Autocall Basic,Internal Code-J9QbeqVy,95345,Phoenix Autocall WO Shares - PO Finland - dates moved a bit - SAMPLE ," VOW GY Equity, DAI GY Equity",Milena EMILOVA,7/25/2018,7/25/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Autocall Basic,Internal Code-JuDbJiVW,94931,Phoenix Autocall WO Shares - PO Finland - SAMPLE," VOW GY Equity, DAI GY Equity",NULL,6/19/2018,8/29/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,114.05,2.2,1,9/25/2018,6
73,CA-CIB,EMTN - Autocall Basic,Internal Code-U6GohkTq,94504,Phoenix Double Coupon Bearish v2, SX5E Index,NULL,6/13/2018,6/13/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,109.19,1.11,0.26,6/13/2018,4
73,CA-CIB,FX OTC - Accumulator Double Strike,Internal Code-o4iKsslw,94129,Protected ABF (Precious Metals) - MiFID II Product Sheet CMT (PUID 1899) - SAMPLE, XAUUSD BGNL Curncy,NULL,5/28/2018,5/29/2018,,NULL,NULL,NULL,USD,1000,1.172,853.2423208,0.38,0.8,0,6/6/2018,7
73,CA-CIB,EMTN - CLN on Single,Internal Code-FR9347FS4057,93458,Proxy CLN Rallye -  EMTN - CLN on Single iHeart," EUR012M Index, CCU5YUSAX=R",NULL,4/16/2018,7/31/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,40.82,-16.55,0,4/16/2018,6
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1810545811,95517,Quilvest - 3y EUR Phoenix Plus RNO 80-65, RNO FP Equity,Gaspard Vienne,8/10/2018,8/27/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,104.81,1.92,0.14,8/10/2018,6
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1754500848,93527,Quilvest - 5y EUR Phoenix Plus SXEP 90-75, SXEP Index,API (STP),4/20/2018,4/24/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,112.04,2.61,0.1,4/23/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-vmCtjWIg,95653,Quilvest - 5y EUR Phoenix Plus wo CS FP & ORA FP 80-50," CS FP Equity, ORA FP Equity",Gaspard Vienne,8/27/2018,8/27/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,106.37,1.3,0.09,8/28/2018,6
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1754500921,93535,Quilvest - EUR 4y Classic Autocall ABI BB, ABI BB Equity,NULL,4/23/2018,4/24/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,114.68,4,0.07,4/23/2018,5
73,CA-CIB,EMTN - Income Floating Range Accrual (IR),Internal Code-yGXj9e03,95957,Range Accrual 3 ans," US0003M Index, USSW30 Curncy, USSW2 Curncy",Nicolas Gaffie,9/24/2018,9/24/2018,,NULL,NULL,NULL,USD,NULL,1.1747,NULL,100.89,0.3,0.68,9/24/2018,2
73,CA-CIB,EMTN - Income Fixed Range Accrual (IR),Internal Code-OT 8833905,95314,Range Accrual sur CMS10y, EUSA10 Curncy,Nicolas Gaffie,7/23/2018,8/29/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.24,0.32,0.15,8/29/2018,2
73,CA-CIB,EMTN - Digital Note (Equity),Internal Code-xb03Z1KY,94441,Rendement 70-60 10ans, SX5E Index,NULL,6/6/2018,6/10/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,141.88,3.57,0,7/3/2018,4
73,CA-CIB,EMTN - Reverse Convertible,Internal Code-vlElT7XB,95602,Reverse Convertible 5Y USD Floating Rate," SX5E Index, SPX Index, UKX Index, US0003M Index",CILIO Anthony,8/21/2018,8/21/2018,,NULL,NULL,NULL,USD,NULL,1.1619,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Reverse Convertible,ISIN Code-YTx8IjDm,94374,Reverse Convertible CMS, USDSFIX10Y=,NULL,5/30/2018,5/30/2018,,NULL,NULL,NULL,USD,NULL,1.1718,NULL,105,5,1.44,7/15/2018,5
73,CA-CIB,EMTN - Reverse Convertible,Trade Local ID-95770f4b-fcbe-4569-9381-a9e9e13712dd,94975,Reverse Convertible mit Barriere bezogen auf Telecom Italia - PO Germany, TIT IM Equity,API (STP),6/22/2018,6/22/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,109.86,4.81,1.14,6/22/2018,5
73,CA-CIB,EMTN - Reverse Convertible,Trade Local ID-0ec531d4-7ca9-4192-9f04-5b6c92d160c3,94974,Reverse Convertible Note bezogen auf Daimler AG - PO Germany, DAI GY Equity,API (STP),6/22/2018,6/22/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,105.72,3.88,0,7/25/2018,4
73,CA-CIB,EMTN - Reverse Convertible,ISIN Code-0d163cb1-da9b-4c23-95d2-2a4ea5726655,93492,REVERSE_CONVERTIBLE, DAI GY Equity,API (STP),4/19/2018,5/23/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,105.2,4.02,0,7/24/2018,4
73,CA-CIB,EMTN - Reverse Convertible,null-0d163cb1-da9b-4c23-95d2-2a4ea5726655,93975,REVERSE_CONVERTIBLE, DAI GY Equity,API (STP),5/23/2018,5/23/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,105.2,4.02,0,7/24/2018,4
73,CA-CIB,EMTN - Reverse Convertible,Trade Local ID-8f4a514f-d618-4ecb-a6d3-bf43d671aaac,94136,REVERSE_CONVERTIBLE, DAI GY Equity,API (STP),5/28/2018,5/28/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,101.63,1.09,0.72,5/28/2018,5
73,CA-CIB,EMTN - Reverse Convertible,Trade Local ID-9d1978de-8ef8-43f0-938a-b817d5384bcd,94137,REVERSE_CONVERTIBLE, DAI GY Equity,API (STP),5/28/2018,5/28/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,101.63,1.09,0.72,5/28/2018,4
73,CA-CIB,EMTN - Reverse Convertible,Trade Local ID-843bc7e5-69b2-4cc3-ab53-6b7c6b01d8ac,94989,REVERSE_CONVERTIBLE, SX5E Index,API (STP),6/25/2018,6/25/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,112.35,2.95,2.17,6/25/2018,4
73,CA-CIB,EMTN - Reverse Convertible,Trade Local ID-0cf513de-f5e9-4bf0-b9b3-264622e2323e,95216,REVERSE_CONVERTIBLE, NOVN SW Equity,API (STP),7/12/2018,7/12/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.25,2.25,0.57,7/12/2018,4
73,CA-CIB,EMTN - Reverse Convertible,Trade Local ID-5e1db6c3-9756-4eb3-bfb8-60fe7ad4ed2b,95305,REVERSE_CONVERTIBLE, AAPL UQ Equity,API (STP),7/20/2018,7/20/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,104.39,4.39,0.79,7/20/2018,3
73,CA-CIB,EMTN - Reverse Convertible,Trade Local ID-922fc91f-91b8-42c2-ac2b-7ac40b30a754,95576,REVERSE_CONVERTIBLE," FB UQ Equity, BABA UN Equity",API (STP),8/16/2018,8/16/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,111.76,25.13,1.27,8/16/2018,5
73,CA-CIB,EMTN - Reverse Convertible,Trade Local ID-0d5fb7af-233a-4b58-a366-33c0f7c2623b,95781,REVERSE_CONVERTIBLE, UCG IM Equity,anonymous ,9/7/2018,9/7/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,98.98,-0.34,0,9/7/2018,5
73,CA-CIB,EMTN - Reverse Convertible,Trade Local ID-0f63153b-ad58-4a07-9259-84e3d3ab8d51,95986,REVERSE_CONVERTIBLE, SX5E Index,anonymous ,9/25/2018,9/25/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,109.42,1.82,0,9/25/2018,3
73,CA-CIB,EMTN - Reverse Convertible,Trade Local ID-e234d269-5652-41c1-acdf-6e7dda9d4bc9,95987,REVERSE_CONVERTIBLE, SX5E Index,anonymous ,9/25/2018,9/25/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,123.4,4.29,0,9/25/2018,2
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-4ajT0Qt5,95409,RMM - EUR 6y Climber Reload SX5E 80-100-60, SX5E Index,CHOTARD Rosnan,7/31/2018,7/31/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,108.38,1.68,0.11,7/31/2018,5
73,CA-CIB,EMTN - Call CPN,Internal Code-A90rrikp,94480,RMM - Participation Note (SP60), SX5E Index,NULL,6/12/2018,6/12/2018,,NULL,NULL,NULL,USD,NULL,1.1704,NULL,149.3,8.78,0.07,6/12/2018,2
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1699603483,91702,RMM - USD 6y Climber Reload SX5E 80-100-60, SX5E Index,NULL,2/6/2018,4/18/2018,Traded,NULL,NULL,NULL,USD,NULL,1.2317,NULL,121.5,NULL,0.12,2/23/2018,4
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-f2a21f91-34c8-47ed-8635-c5a65ad8d165,94364,roy AUTOCALLABLE, SX5E Index,API (STP),5/30/2018,5/31/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,105.8,1.9,0,6/6/2018,4
73,CA-CIB,EMTN - Participation Basic,Internal Code-G1L7vbhE,95473,SAMPLE Airbag, EEM UP Equity,Adam Cohen,8/7/2018,8/13/2018,,NULL,NULL,NULL,USD,NULL,1.1377,NULL,100,0,1.1,8/15/2018,4
73,CA-CIB,FX OTC - TRF Sapphire,Internal Code-j0B8xsO1,93746,Sample FX OTC - TRF Sapphire, EURUSD Curncy,NULL,5/7/2018,5/17/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,-2.84,-2.92,0,5/17/2018,7
73,CA-CIB,IRD - Proxy Livret A,Internal Code-MVmwmP2V,93744,Sample IRD - Proxy Livret A," EONIA Index, FRCPXTOB Index",NULL,5/7/2018,5/7/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,6.72,1.31,0,5/8/2018,7
73,CA-CIB,EMTN - Fix and Float Income Note,ISIN Code-XS1803949582,95157,SGBT - 3y USD Capped and Floored FRN on 3mL, US0003M Index,Tyrou Vincent,7/10/2018,8/27/2018,Traded,NULL,NULL,NULL,USD,NULL,1.1692,NULL,112.61,4.03,0.44,7/10/2018,1
73,CA-CIB,EMTN - Fix and Float Income Note,Internal Code-PRXCDIL03935,94117,SGBT - 3Y USD Floored Capped Floater on 3mL - PRXCDIL03935, US0003M Index,NULL,5/25/2018,6/28/2018,,NULL,NULL,NULL,USD,NULL,1.1674,NULL,112.56,4.02,0.38,6/28/2018,1
